4,الفندق نظيف وماعليه كلام . الفندق ممتاز. لايوجد
4,مريح ولكن لن اسكن في هذا الفندق مره اخرى . موقع الفندق نوعا ما كويس والعاملين بالفندق جدا ودودين. رائحة الغرفة يوجد بعض البقع على الارضيه تشعر بأن الديكور مستهلك ويوجد بعض اجزاء ورق الجدران مفتوحه
4,حيره. هذه التعاسه الرماديه في عينيك. ما سرها ؟. وماذا استطيع ان افعل. كي الونها ؟. رائعه
4,الكتاب ده أكد لي أن المصريين طول عمرهم ثوار مش زي ما اقنعونا طول عمرنا ان المصري لا يثور ...المصريين ثوار و أحفاد ثوار
4,كتاب جميل وعبقري بفكرته
4,راااااااائع. قرأته و صدرته للناس تقرأه الميزة انه لعب على و تر انتقامي عندي و بقيت مقتنعة تمام الاقتناع اني عادي جدااا اني اعمل غلطات صغيرة لأتفادى غلطات كبيرة أو صغيرة بردو
4,نكهة فرنسيه فى وسط جده. لم تكن تلك هى زيارتى الاولى لهذا المطعم .. الا أننى فى كل مره كنت اكتشف شيئا جديدا..واستمتع بمذاق مختلف . ان مستوى اناقة المطعم وجودة المأكولات وحميمية الخدمه تجعل المرء يعيش فعلا فى اجواء باريسيه ولو للحظات .. ألاسعار تعد مرتفعه نسبيا الا ان ذلك لا يحول دون الاستمتاع بأجواء المطعم ووجباته الفاخره ولو حتى فى المناسبات .
4,مره واحد قالي انت شبه جرامشي. قلتله وماله متشكر. لما قريت الرسايل عرفت ان الشبه مش شكل وبس. كان صورة قبره في الكتاب هي الرساله الاخيرة وصدمتني جدا مع اني عارف من الاول ان هيموت. في السجن. لم يشفع للمثقف العضوي والمفكر اليساري والباحث في تاريخ الثقافة الايطالية و الحضارة السردينية قدراته التحليلية ونماذجه العقلية. نحن امام ابن واهن الصحة يحاول التواصل مع امه وعائلتة الممزقه. والتماس اي معلومة عن زوجنه واولاده الهاربين الى موسكو. لم ينس حارس السجن طرق الباب بعنف اذا احس بغفوة جرامشي هكذا كان العذاب مروع لعقل مؤرق وذهن مشتت بين المرض والعائلة والمسئولية الحزبيه. حنى ان شقيقة زوجنه حين جاءت لتسكن على مقربة لترسل له الطعام والكتب والرسائل اصابها السل ورقدت عاجزه.. رسائل الى امي. هي المفكر عاريا ذليلا معزولا في السجن يتلهف لمعرفة اي خبر عن الناس والعالم
4,"الكتاب كما يقال بالعامي دسم . تكوين المفكر ، كتاب يجد فيه المبتدئ قليلا من الصعوبة .لكنه منطقي واقعي .يورد أمثلة كثيرة حتى تتضح الفكرة التي يريدها ، الكتاب جميل ..اعتقد أني عندما قرأته للمرة الأولى وجدت صعوبة لو قرأته مرة أخرى سيكون أسهل وأوضح لما كان يقصده الكاتب .."
4,"كما في كل كتب الدكتور زيدان تأتي المقدمة متميزة و غنية بالفوائد. فيبين للقارئ في هذه المقدمة أهمية اتصال التراث الأدبي ،كما ينبه على مكانة من سبقوه بنشر حي بن يقظان بمختلف نصوصه. من ثم يخبرنا بما تتميز دراسته هذه، فيذكر أنه حقق النصوص جميعا كما حقق سير مبدعيها و انتقى من السير أوفى ما وجد.. فتأتي أولا سيرة الشيخ الرئيس ابن سينا في جزء يحكيه ابن سينا بنفسه على تلميذه الجوزجاني، و يكمل الجزء الباقي الجوزجاني نفسه و الذي رافق ابن سينا حتى آخر أيامه.. يليها سيرة ابن طفيل ،صاحب النص الأطول و الأكثر شهرة ضمن النصوص الأربعة. و هو نص استلهم فكرته من نص ابن سينا، و سماه بنفس الاسم حي بن يقظان .بالإضافة إلى بعض من قصائده و ما قيل عنه و في روايته التي أثرت على ما يبدو على الأدب الأوربي.. ثم سيرة السهروردي، و هو الشيخ القتيل أو الشهيد. الذي يأتي بنصه مستكملا نص ابن سينا و يسميه الغربة الغربية . إلا أنه نص أشد تعقيدا و أكثر رمزية ، و معظم ألفاظه مستقاة من الآيات القرآنية.. و لشدة رمزيتها يكتب د.يوسف زيدان عن الغربة الغربية :. و قصة السهروردي ، التي أعاد فيها صياغة قصة ابن سينا ، تعد واحدة من أروع نصوص التراث العربي الإسلامي، و مع أنها تقع في عدد قليل من الصفحات، إلا أن رمزيتها الشديدة و كثافة التضمين القرآني فيها، جديران بتوليد المريد من المعاني في كل مرة تقرأ فيها القصة.. ناهيك عن دقة المضمون و رهافته، بحيث يمكن القول بحق إن هذه القصة لا تجوز قراءتها إلا للخاصة، فعوام الناس ليس بوسعهم تحصيل شيء من معانيها. . و قد صدق... و أخيرا سيرة ابن النفيس صاحب النص الرابع و المسمى ب فاضل بن ناطق كمعارضة في العنوان و المضمون لقصة ابن سينا. السير الأربعة مثيرة للعجب و الإعجاب. و أما النصوص.. فتثير العجب أكثر و أكثر. ففي نص ابن سينا يظهر تأثره بالفارابي و بغيره.. و مع أن في قصته بعض الرموز التي لست متأكدة من فهمي إياها على الوجه المطلوب، إلا أنها قصة ممتعة بلغتها الشعرية و بمعانيها الفلسفية... و أما نص ابن طفيل.. فقد كان نصا شديد الجمال بما حمله من لغة دقيقة و دروس في الفلسفة و طرق التفكير... صحيح أن حي بن يقظان قد يكون مخلوق خيالي، لكنه مثال الإنسان الذي عاش بفطرة سليمة و تعلم كل شيء بعقله، لا بعقل غيره. ثم تعرف على أبسال و تعلم على يديه تعاليم الدين... تأتي فلسفة ابن طفيل في روايته هذه بين فلسفة ابن سينا و بين فلسفة ابن النفيس.. ففي نص ابن النفيس المقتصر في الكتاب على الجزء الأدبي يعيش كامل في جزيرة لوحده و يتعلم بنفسه كما في نص ابن طفيل، إلا أنه حين يلاقي بشرا غيره ، يهرب إليهم من وحدته و يبقى معهم.. نص ابن النفيس كان نقدا و معارضة بالدرجة الأولى لنص ابن سينا، و يبدو أنه لم يعتن بالجانب الأدبي كما فعل سابقوه حتى بدت القصة مباشرة جدا، مصداقا لمقدمتها : فإن قصدي في هذه الرسالة، اقتصاص ما ذكره فاضل بن ناطق عن الرجل المسمى بكامل؛ فيما يتعلق بالسيرة النبوية و السنن الشرعية، على طريق الإجمال،ملتزما ترك الإسهاب، و معرضا عن الإغماض، و موضحا للمطالب بقدر الإمكان، و على الوجه اللائق ... . إلا أن علم و فلسفة ابن النفيس يجملان نصه كثيرا... أما الغربة الغربية فهي نص صوفي جدا.. و كيف لا تكون و كاتبها هو السهروردي المقتول.. ولذا لا تجوز قراءتها إلا للخاصة، فعوام الناس ليس بوسعهم تحصيل شيء من معانيها. . .... لما قرأت نص ابن طفيل و أنا اقرأه للمرة الأولى شعرت بالغبن لأني لم أعرف عنه قبل الآن..صحيح أني كنت أسمع بالاسم، و لكن لاشيء غير الاسم.. و شعرت بالغبن لأنه لا يدرس في مدارسنا، بل لا يذكر عنه شيء في منهج الأدب حسب ما أذكر . فنحرم من تلقي هذه العلوم و هذا التراث الذي نحتاجه كثيرا لئلا نبدأ من حيث بدأ السابقون... و كما أشار د.يوسف زيدان ، فإن أول رواية عربية لم تكن زينب لمحمد حسين هيكل، بل كان من الواجب أن يقدم نص ابن طفيل على أنه هو أول رواية عربية.. ... قراءة هذا الكتاب تجعلني أحب تراثنا الإسلامي العربي أكثر و أكثر ، فشكرا ل د.زيدان :"
4,الراحه . الموقع السعر الراحه اجراءات الدخول والخروج. لاشيء
4,كتاب رائع بتفاصيله يوضح فتاة ضعيفة الشخصية تحب عزيز المتملك الغيور. العدواني شخصيته لا احبها ابدا لكن هي احبته حتى غرقت وافاقت عندما تزوج غيرها كتاب رائع حزنت مع البطلة فرحت معها واعجبني عندما تتكلم هيفاء عن عزيز وهي تعرف انه لايستحق حب جمانة
4,بداية وقبل كل شئ : ان أردت ان تقرأ هذة الرواية فاخلع عنها ثوب العظمة وانسى انها حائزة على أكبر جائزة عربية فى عالم الرواية. ثانيا : بعد قراءتك للرواية ستتمنى لو كنت تعيش فى ذلك العصر المشؤوم لتحمى الدين حتى لو أودى ذلك برقبتك أو حتى ان انتهيت مثلما انتهت هيباتيا بعد الرواية ستحتقر المصريين فى هذا الزمان وتعلم انهم أصل كا هذا النزاع الطائفى والدينى بين المذاهب. ثالثا : الرواية مملة بعض الشئ مشوقة للغاية لمن يحب أن يدعبس فى خفايا التاريخ.... رابعا : لا تستعجب ان احببت مرتا او ان اشتقت لأحضان أوكتافيا
4,إقامة جميلة و مفضل تكرارها ... . الإفطار متنوع و الاهتمام عالي بالاتصال على النزيل قبل وبعد الإقامة.. الإنارة تحتاج فقط إلى تغيير للون برتقالي وذلك لإعطاء طابع جمالي للغرفة.
4,". / . مبدئيا هى تستاهل بس أنا الى مش بميل أوى للمجموعات القصصية بحب الروايات أكتر... ثانيا بقى أنا شايف إن أسلوب الكاتب بقى حلو جدا و فى نقلة، أنا حبيت المجموعة جدا و محسيتش بلحظة ملل ده غير إن النهاية كانت جميلة و أنصح أستاذ عمرو يبتدى يألف رواية مبنية على النهاية الرائعة دى بجد نهاية عالمية، طبعا عجبنى جدا تشخيص الحالات النفسية فى كل قصة و النبذة الى بيشرح بشكل مبسط و فى إيجاز كده عن المرض و مكتشفه، أعراضه، أسبابه كل الكلام ده بجد يخليك مستمتع جدا و انت بتقرا و مستفيد جدا و انت بتقرا و أحيى الكاتب ألف مرة على النهاية العبقرية . و فعلا حبيت فلسفة د.كمال الشريف و نظرته لأمور كتيرة جدا، و حسيت فى بعض الأحيان إنه من كتر تعامله مع المجرمين و المرضى النفسيين و شدة وعيه بالأمراض ديه هو عنده شك إن هو نفسه مصاب بأمراض نفسية.."
4,كل كلمة فيها تنزف حزنا من لوعة الحب وشقاء العشاق .. رائعة بحق
4,اخر قراءاتي ف ل عبد الوهاب مطاوع . أسعدتني اوووي
4,ممتاز. . طاقم العمل في الاستقبال
4,رائع. الضيافة عند القدوم. الاضاءة خافته
4,كتاب جميل وفيه أفكار حرية أن تدرس وتلاحظ وتتابع في الجماهير الحالية. يركز الكتاب بداية على وصف الجمهور نفسيا حيث يدخله خصائص ذاتية غير مرتبطة بطبيعة وتنوع واختلاف مكوناته. ومجمل الجماهير مهما كانت مكوناته ومستواهم الثقافي والذهني يمتلكون خصائص أساسية لا يخرجون عنها :. كالقابلية للتحريض هيمنة العواطف اللاواعية ضعف القدرة على المحاكمة العقلية وتأثير القادة والمحركين. ويركز بشكل كبير على أهمية روح العرق كونها العامل الأساسي والأهم في تحديد عقائد الجماهير والاختلافات فيما بينها. يصعب تلخيص أفكار الكتاب وتحليله للجماهير هنا ولكن قد أعود فيما بعد بجزء بسيط مختصر يلخص لما ألممته منه. ولكن هناك نزعة قوية لدى الكاتب للتأكيد على لا عقلانية الجماهير وعلى أن كل العقائد العالمية ومن أهمها الديانات ما هي إلا أوهام عاطفية قادها قادة محركون ذو صفات شخصية وهيبة مؤثرة. وأن هذه الأفكار والعقائد تمارس طغيان على النفس. ذكرت هذه النقطة لعدم اتفاقي مع معظمها ولكن ذلك لا ينكر أن الأفكار والتحليل الذي قام به الكاتب جميل وقيم وغير ذلك أنه ممتع لا تمل أثناء قراءته. ولو كنت أميل إلى وضع أمثلة على كل الأبواب والخصائص التي ذكر لترسيخ هذا المفهوم من حيث أنه استقرائي
4,كتاب باسلوب سهل و بسيط ممتع فى قرائته
4,في هذا المطعم تحصل على وجبة قيمة تساوي ما دفعته على خلاف بعض المطاعم الصينية الاخرى فهي أوفر برايسد مغالى في اسعارها الخدمة ممتازة ومقدموا الخدمة محترمون لأقصى درجة أنصح به للعوائل بجانب الكورنيش ..... بمعنى أنك تتعشى وتتمشى وتروح تنام خفيف عيبه الوحيد فقط عدم تجديد الديكور
4,سلطان العنزي . أجمالآ كان ممتاز وطاقم العمل رائع ومتعاون.. في اول يوم لي صحيت الصباح على صوت دريل كانوا يسون صيانة في البيسمنت كلمتهم وأعتذروا وصارو يشتغلون بعد الظهر وكان أقل ضررا وغير كذا مالاحظت شيء يستحق الذكر..عمومآ انا ماعمري سكنت في فندق إلا احصل فيه صيانة :
4,مذهلة مذهلة
4,. جميل جدا. ومدعم بقصص ومقولات تنفع تتحط في كل أوض البيت عشان نعتبر بيها. وفي وسط الحكايات دعابات جميلة وخفيفة وتضحك : ومفارقات بين الزوج والزوجة والحبيب والحبيبة. ... عبقري
4,اسرار نجهلها في حياتنا وهي بين ايدينا..
4,"كيف يعتقد الانسان بعد ان يقرا قصة مماثله انه يستطيع ان ينسى التفاصيل ،. انها تدخل في كل قصة من بعدها ، تمتزج بروحك تدخل باحاسيسك كلما جلست. تتذكر و تتامل ، رائعة انت ايتها القصة"
4,"الجزائر، مدينة اللامعنى العظيمة، الطائر الحر، أيتها المومس المعشوقة. حزين لدرجة المرارة لأن رجلا ممحونا بهذه المدينة، سبقني إلى هذا الكلام الذي تمنيت أن أكون قائله، ومع ذلك فأنا على يقين مطلق بأني لن أسلم من تجريحهم. أولاد الكلبة، سيلصقون بي تهمة هذا القول وهم لا يعرفون أنهم يرتفعون بي إلى عالم سام أكبر مني.. ليكن، هم هكذا، لقد أفسدوا أعمارهم ودمهم في انتظار فرص الإساءة. ...... مذهل ومذهلة، مع بعض التحفظ وكثير من الذهول"
4,"جنس،دعاره،سرقه،مخدرات،قتل،اغتصاب و سحل قصه ملئيه بالأحداث و مشرقه الوصف و رسم الشخصيات يجعلك تعتقد انك تشاهد فيلم اكشن امريكاني اكتملت أركانه من جريمه ،حبكه دراميه و قصص حب لم تكتمل تجربه جديده تستحق القراءة ممتعه لأقصى درجه و تستحق نجوم."
4,"الطنطوربة ، الطنطورة. و رضوى عاشور و ستظل فى كل رواية كما هى رضوى. و لكن ثلاثية غرناطة مازالت هى الأولى فى القلب . هى أول ما قرأت لرضوى عاشور. و أول ما احببت لها. و الأولى مكانة فى قلبى بين كل الروايات. ذكر ثلاثية غرناطة هنا هل يعد عدم انصاف للطنطورية ؟ .. لا ، جمال الطنطورية .. شعرته مستمدا من جمال غرناطة فى ذاكرتى. :. الطنطورية. كانت رائعة غنية و دسمة بالتوثيق و المعلومات و الاحداث ... أنا من جيل يجهل قضايا وطنه العربى انا هذا الجيل الذى انشغل بقضايا وطنه عن القدس ... بحاجة لمعرفة القضية الفلسطينية بحق. شكرارضوى .. طيب الله سراك و غفر لك ... :. و هنا بعض الاقتباسات. التى استوقفتنى. :. كأنها الإنسان الأخير على هذه الأرض ،. كأن الذين ذهبوا أورثوها حكايتهم لتعمر الأرض باسمهم و باسم حكاياتهم ،. أو كأنها تسعى فى الدنيا و هم نصب عينيها ليرضوا عنها و عن البستان الصغير الذي حلموا ربما أن يزرعوه .. تصيبها حمي من نوع غريب ، حمي الزراعة ، زراعة عجيبة خارج الأرض ، لأن الأرض سرقت و استحالت الزراعة إلا فى الحيز المنزلى ... :. :. يتحول خوفك إلى مرض خبيث يأكل من جسمك كل يوم حتى يأتى عليه . فتوفرفك القذيفة و يقتلك الخوف . و لو قل خوفك مقدار ذرة ، و لم تسارع إلى هبوط الدرج إلى الملجأ أو الجلوس على السلم بعيدا عن النوافذ و الشرفات ، تقتلك القذيفة هكذا فى غمضة عين ، لأن القصف يقصد الشارع الذي تسكنه ، و ربما البناية التى تقيم فيها ... :. :. الذاكرة لا تقتل . تؤلم ألما لا يطاق ، ربما . و لكننا إذ نطيقه تتحول من دوامات تسحبنا إلى قاع الغرق إلى بحر نسبح فيه . نقطع المسافات . نحكمه و نملي ارادتنا عليه ... عن رقية المهجرة من الطنطورة فلسطين. كما صورتها رضوى عاشور فى روايتها الطنطورية ... ."
4,ال . الغرف ممتازة ومساحات كبيرة.
4,كتاب من اجمل ما قرات حالة توحد مع الكتاب صعب انى اوصلها غير لما كنت بقرأ روايات انما كتاب وياثر فيا بالشكل ده بالنسبة لى اول مرة تحصلى هو فى النهاية مش انا اللى هيقيم كتاب بالمستوى ده لانى حقيقى فيه حاجات مقدرتش استوعبها وان كنت استمتعت بلغتها العربية الثرية جداا .. ورغم ان من المقدمة عارفة انها ماتت بس لما وصلت للنهاية عيطت فعلا واتاثرت بموتها كانى كنت عايشة معاها تفاصيل حياتها ذى ما هى كاتباها .. كتاب حرك فيا مشاعر كتير .. كل ده مش تقييم للكتاب انا فعلا مش عارفة اقيمه انا بتكلم بمشاعرى بس واللى حساه ابلغ التعبير هنا ممكن يتقال الصمت فى حرم الجمال جمال رحمك الله يا هديل : . ال نجوم ده عشان الحاجات اللى مش فاهماها يعنى العيب فى فهمى انا مش فى الكتاب لكن هو يستحق ال بكل تاكيد مقدرتش اقوم من عليه الا وانا مخلصاه .. ارتقت هديل بروحنا وبمشاعرنا فى احادثيها عن الموت وحب الاخ وفقدان الاصدقاء والاحباب .. لوحة فنية رائعة ومذكرات لانسانة رائعة روحها نقية ربنا يرحمها
4,رائع. مكان جميل مقابل البحر راحة واستجمام انصح بالحجز فيه. لا شي
4,قالت لي. يسلام ع المتعة والإبداع. يسلام ع الحظ جت منها بصوت كرتي البعبع . وجهة نظري : . فكرة جميلة بتعالج مشكلة اجتماعية فعلا رهيبة. السرد رائع وقمة المتعه والتشويق. لغة فصحي تثير الإعجاب. نهاية غير متوقعة مثيرة. نفسنة وفلسفة كويسة ع قد ما فهمت
4,كأنه في اشياء نسبت لأمير المؤمنين كرم الله وجهه ؟ من المتنبي اقصد. او كل ما في الموضوع انه مجرد صدفة و توارد افكار ؟
4,تلك النوع من الروايات وخاصة تلك لابد لها وأن تقرأ مره في العمر علي الأقل. وأنت تقرأ الرواية ستعرف كيف بدأ السحر في هذا العالم .. كيف نزل لوسيفر وعلمه لأول ساحر في التاريخ وهو النمرود ... ثم ستعرف كيف استشري السحر في أهل بابل حتي صار سحرتهم يحكمونهم بالشر .. وستعرف كيف أنزل الله هاروت و ماروت ليعلما الناس السحر المضاد .. ثم ستعرف كيف بعث الله النبي العظيم سليمان كل السحره .. وستري كيف احتال الجن ودفنوا كتب السحر والعلوم الشيطانيه تحت عرشه ثم بعد أكثر من ألف سنه ينزل الشيطان بافوميت إلي تسعه فرسان فرنسيين يهود وأخبرهم بمكان كتب السحر والعلوم فاستخرجوها وكونوا من بعد استخراجها منظمه كانت أغني منظمه في أوروبا منظمة فرسان الهيكل التي غيرت اسمها لاحقا إلي المنظمه الماسونيه التي كانت المنظمه الأم التي تفرعت عنها العديد من المنظمات الأخري السريه وستعرف أن أهم انجاز من انجازات تلك المنظمه كان انشاء دولة أمريكا. وبعد أن تنهي الروايه ستعرف في النهايه الغايه العظمي من الماسونيه وهي بناء هيكل سليمان المقدس في أرض الميعاد ولماذا أرادوا ذلك بشده
4,استثنائي. كل شي جميل ومريح. شبكتها شبه معدومه في الدور الاسفل
4,"عني وعن نفسي أول مره اقرأ لهذا الكاتب. وبالفعل وجدته متميزا ومتألقا ومبدعا بكل ماتعنيه الكلمه. شدني عنوان الكتاب وشدتني صفحاته أكثر. أما أكثر أسطر استوقفتني وضللت اقرأها بتمعن هي : كل طبخة سياسية في المنطقة، أمريكا تعدها ، وروسيا توقد تحتها ، وأوروبا تبردها ، وإسرائيل تأكلها ، والعرب يغسلون الصحون . أبدع الكاتب في الوصف والتعبير والتشبيه جدا هنا وحفظت هذه الأسطر لشدة بلاغتها في التعبير عن واقع الحال.. في هذا الكتاب سنجد الكاتب تميز بتنوع الاسلوب والطرح والموضوع ووحدة الهدف والمغزى ، اعجبني تعدد محطاته وتنقله بسلاسة مابينها واستمتعت بمحاكاته الساخرة للوضع السياسي في الدول العربيه.. لكني أيضا وجدت بعض المحطات كأنها جدا مكرره ولم تتشبع باستقلاليتها."
4,إقامة رائعه . الفندق ممتاز بعد التجديد الأخير.
4,جيد. ممتاز مقابل القيمه. لا شي
4,جيد. المسبح وموقع الفندق. عدم وصول الواي فاي الا الغرفة
4,جيد. . السعر عالي بنسبه للمده
4,بدايه مذهله قدره على اختراق تفاصيل الشخصيات المتناهيه في الدقة مع نهايه ضعيفه للأسف
4,"رحلة نابضة بالحياة من البار العتيق حتى المحكمة ذات الهيبة والوقار وكلاهما مصطنع ومزيف مغموس فى ماء المستنقعات النجس ليسكر الجميع بنشوة كاذبة ، الشخصيات مرسومة بحرفية عالية جدا وكلها تنبض بالحياة وكأنها حقيقية تتقافز امام عينيك، بصراحة المؤلف اديب من عيار ثقيل جداوان كنت اول مرة اسمع عنه او اقرأ له فانا اعتذر عن هذا التقصير مني وعلى وعد بقراءة كل اعمالك. تحياتى لك يا استاذ اشرف عشماوي"
4,كان هذا الديوان مفتاح معرفتي بمحمود درويش
4,رائع. المنتجع خورافي مايبي لها. الغرف تصميمها يسد النفس خذيت غرف بفنادق اقل مستوى من هذا المنتجع بس كانت احلى
4,"جيد. نظيف جدا وهادئ. الغرف صغيرة جدا بشكل غير معقول ،مكانه بعيد خصوصا لمن يريد الذهاب لدبي"
4,جيده جدا . جيده بالمعنى العام لاكن الإنتر نت ضعيف في السويتات وسرعتة لاتتناسب مع الأجنحة. قهوة الضيافة ليست بالشكل المطلوب فقط
4,عم نجيب وكفى
4,مجموعة مقالات للدكتور عبدالكريم بكار ..
4,"فندق ممتاز . السعر حاجز لليله كان ب درهم شامل الضرائبالنظافه ، والخدمات. المواقف خارجيه وازدحام شديد يصادف بعض الاحيان امام الفندق يعرقلك في الخروج"
4,أحسب أني لم اقرأ كتابا بهذه السرعة من قبل :: صفحة في أقل من أيام وليس في ظروف عادية ولكن بعد انقطاع عن القراءة دام لشهور ربما لم انتهي من كتاب كامل بهذا الحجم أو أقل منذ سنة. في بداية القراءة لم انتبه إلا وأنا في الصفحة . نوع آخر من الكتب كان هذا أول عهدي به. الروايات. ياليت هناك من يكفينا في هذا الفن بدون مخالفات. وكما قال أبو هارون :: خمسمائة صفحة من الألم .... ولا تخلو من عك في أمور شرعية عكر صفو هذه الرواية ..
4,قد يتحول الإنسان من شيطان إلى ملاك إذا ما مدت له يد المساعدة و اعطي ما لم يتوقع من الثقة.. قصة جان فالجان هي قصة الفطرة التي تلوثت لتسد جوع الفقر فرفضها الناس و طاردوها إلا أن يدا بيضاء مدت لها و أيقظتها من غفلتها فاستفاقت و شكلت معنى الإنسانية في هيئة ملاك .. قصة مؤثرة اجتمع فيها الحب و التضحية و الشجاعة و الحرية و الإنسانية.
4,"ممتاز. جميع أرجاء الفندق معطرة بروائح رائعة، بوفيه الإفطار متنوع و لذيذ و عالي الجودة."
4,جميلة و حزينة... سقوط الخلافة .. ضياع فلسطين... حسيت قد ايه كان وقت صعب...
4,ممتاز. موظفي الأستقبال جدا رائعين..الفندق جميل جدا. السعر مرتفع نوعا ما
4,"أسوار الصمت قراءة في حقوق الفرد المدنية في السعودية. حصلت على هذا الكتاب في اليوم الأول من أيام معرض الرياض للكتاب، في مساء اليوم ذاته أعلن المؤلف وليد الماجد عن سحب الكتاب من المعرض، في البداية استغربت أن تثير قراءة في الحقوق المدنية كما يقول العنوان حساسية أحد، أي أحد، ولكن قراءة الكتاب بينت لي لم صار الكتاب مشكلة تعالج بالمنع كالعادة.. ينقسم الكتاب إلى ثلاثة أقسام متفاوتة، فالقسم الأول هو أضعفها، وهو الذي يتناول حقوق الإنسان الأساسية حق السكن، حق العلاج، حق التعلم، حق العمل ، وقد اعتبرت القسم ضعيفا لأنه كان إنشائيا خاليا من أي إحصائيات أو دراسات تدعم المادة وتمنحها عمقا، وإن لم يخل القسم من شجاعة حقيقية للمؤلف في الإشارة إلى المشاكل وهي شجاعة رافقته طيلة الكتاب.. القسم الثاني خصصه الماجد لحقوق المتهم، حيث تناول في تسعة فصول الحقوق التي نعتبرها بديهية لأي متهم، ولكنها للأسف لا تطبق غالبا، في انتهاك خطير لحقوق المتهم المسكين، الذي يواجه وحيدا أجهزة لا قبل له بمواجهتها، ما لم تترسخ هذه الثقافة الحقوقية في المجتمع، وتلزم الجهات الأمنية باتباع الإجراءات التي نصت عليها القوانين والأنظمة التي تضمن أن يعامل المتهم على أساس البراءة، وأن يحقق معه بطريقة تضمن حقوقه، كما تضمن أن يطلق سراحه بعد انتهاء فترة التحقيق، إذا لم توجه له اتهامات، وهي كما قلت أمور تبدو لنا بديهية في أي نظام يتوخى العدل، ويطبقه بحزم.. القسم الثالث خصصه المؤلف لحقوق المرأة، وشن فيه حملة قوية تتناول وضع المرأة السعودية المؤلم، من حيث حق الإنصاف، وحق المساواة، وحق الحماية من العنف، وحق رفض الوصاية، وحق العمل، وأخيرا حق وجود المحرم أثناء التحقيق، وهي حقوق تنتهك للأسف، وقد عرض المؤلف واقع بعض الحالات التي عانت ظلما كبيرا في هذا الجانب، ومن يتابع الشأن العام في السعودية في السنوات الأخيرة عندما صار الإعلام ينشر ما كان خافيا يمكنه أن يعدد مجموعة من القضايا المؤلمة التي مورس فيها العنف ضد المرأة، ولم تكن الأنظمة والقوانين ولا الجهات الأمنية حازمة بما فيه الكفاية للتدخل وإنقاذ المرأة البائسة لدعاوى الخصوصية وحماية الأسرة.. الكتاب مهم جدا، وهو من الكتب التي تضمن للقارئ مساحة اكتائبية مهولة، يتردى فيها لأيام طويلة."
4,رائع جدا . كل شيء كان رائع اشكر الاخ حسام في الاستقبال ..
4,رواية واقعية اوى بالنسبة للمجتمع المصرى .. الاسلوب جميل ... لغة سهلة. والنهاية مأسوية اوى
4,استثنائي. كل شئ كان رائع. لا شئ
4,"مرة اخرى يابنى يحملنى هذا البحر الشاهد على جميع احوال التيه التى قاسيت منها .. وهو الذى يحملك اليوم الى منفاك الاخير ... لقد كنت فى روما ابن الافريقى وسوف تكون فى افريقية ابن الرومى .. واينما كنت فسيرغب بعضهم فى التنقيب فى جلدك وصلواتك ، فاحذر ان تدغدغ غريزتهم يابنى ، وحاذر ان ترضخ لوطأة الجمهور ... فمسلما كنت او يهوديا او نصرانيا عليهم ان يرتضوك كما انت .. او يفقدوك .. وعندما يلوح لك ضيق عقول الناس فقل لنفسك ارض الله واسعة .. ورحبة هى يداه وقلبه .. ولا تتردد فى الابتعاد الى ما وراء جميع البحار .. الى ما وراء جميع الاوطان والمعتقدات .."
4,جيد. الهدوء والنظافه. عدم تجاوب الموظفين
4,رائع. بشكل عام فندق ممتاز. ماء دورات المياه غير متزن البارد مع الحار غير ثابت يجيب المرض
4,"فندق مناسب تماما لرجال الأعمال على مقربة من ميدان التقسيم أقمت في فندق لمدة ثلاث ليال. الفندق يتميز بموقع جيدا جدا على مقربة من ميدان التقسيم حيث العديد من المطاعم والمحلات والأماكن السياحية. لكن لم تعجبني الإطلالة من غرفتي التي كانت تقع في الطابق الأول. الغرف لا بأس بها وأرى أنها جيدة للنوم ليلا. كان الواي فاي مجانيا، وله عرض نطاق ترددي مقبول، وكان متاحا في كل أرجاء الفندق بما في ذلك منطقة السبا/المسبح الموجدين في المبنى . يوجد في الطابق الأرضي من الفندق مطعم استيك يتم تحضيره في الصباح لوجبة الإفطار. وقد شمل سعر الغرفة وجبة الإفطار الذي يتألف من مجموعة متنوعة من الأطعمة."
